#SampleID,mean,std
g__Anguinoides,7.7874107e-10,3.995951e-07
g__Angulamoeba,5.050463e-06,0.00026182638
g__Angulomicrobium,1.2642698e-08,4.516215e-06
g__Angustibacter,1.2257947e-05,0.000212355
g__Anigsteinia,1.602427e-06,0.00014131024
g__Anisopleura,1.3205564e-09,6.7761664e-07
g__Ankistrodesmus,5.558764e-08,2.636134e-05
g__Ankylochrysis,1.0788115e-09,3.986093e-07
g__Ankyra,4.6457567e-09,1.153923e-06
g__Annamia,1.5464039e-07,1.4454926e-05
g__Annectocyma,5.876684e-10,3.0155007e-07
g__Annulohypoxylon,1.2040826e-09,4.4939878e-07
g__Annwoodia,4.4022306e-07,6.1079176e-05
g__Anobothrus,1.6718174e-07,5.6415112e-05
g__Anodontia,3.1320262e-08,8.441786e-06
g__Anomalocera,2.832924e-08,4.492028e-06
g__Anomoeoneis,3.7824655e-08,8.272578e-06
g__Anomoianthella,4.3240598e-09,1.6851401e-06
g__Anomoloma,9.364105e-09,3.4022007e-06
g__Anomopus,2.340102e-08,4.05398e-06
g__Anopheles,6.814165e-08,1.1058986e-05
g__Anophryoides,9.07409e-09,3.888078e-06
g__Anoplodactylus,6.798998e-10,3.488767e-07
g__Anoplodium,1.528649e-08,6.5065665e-06
g__Anoplophrya,8.670173e-08,2.0930573e-05
g__Anoplostoma,2.509835e-06,0.0004971339
g__Anotrichium,2.111108e-06,0.00020490761
g__Anoxybacillus,5.219543e-05,0.0028459055
g__Anoxybacter,5.9639333e-09,1.7557414e-06
g__Anoxynatronum,1.1976194e-05,0.00074451306
g__Anseongella,3.044425e-06,0.0003374175
g__Antalis,2.011708e-09,6.217376e-07
g__Antarcticicola,1.0710778e-06,0.00023915063
g__Antarcticimonas,1.1995512e-07,2.3544262e-05
g__Antarctobacter,9.59886e-07,0.000115779665
g__Antarctodrilus,6.2159087e-09,3.189567e-06
g__Antarctonemertes,6.1769867e-10,3.169595e-07
g__Antarctosaccion,2.5544484e-08,4.853847e-06
g__Antarctoscyphus,3.11099e-08,8.900326e-06
g__Antechiniscus,8.759041e-10,4.4945236e-07
g__Anteglaucoma,1.3307698e-08,2.3554185e-06
g__Anteholosticha,1.3689041e-05,0.0009348352
g__Antennaria,5.08253e-10,2.6079965e-07
g__Antennella,1.2320909e-08,6.3222233e-06
g__Antennophorus,7.919218e-08,2.5802707e-05
g__Antennurella,1.2251355e-07,6.286533e-05
g__Antestrombidium,1.6792136e-08,2.8391162e-06
g__Anthessius,2.6256197e-07,4.004515e-05
g__Anthohebella,1.2132591e-08,2.5485447e-06
g__Anthomastus,6.520756e-08,2.3506742e-05
g__Anthoptilum,1.1048501e-07,3.959076e-05
g__Anthracoidea,4.829203e-08,9.767362e-06
g__Anticoma,4.0171702e-08,6.094454e-06
g__Antiokeronopsis,1.980146e-09,1.0160716e-06
g__Antipathes,4.147786e-10,2.1283519e-07
g__Antiponemertes,4.446172e-10,2.2814625e-07
g__Antithamnion,2.2546393e-08,3.2986081e-06
g__Antithamnionella,1.5748583e-08,3.188317e-06
g__Antonactinomyxon,5.517025e-10,2.830949e-07
g__Antricoccus,1.9032714e-06,0.00019666806
g__Antygomonas,1.1431211e-08,2.4802468e-06
g__Anurida,5.422522e-07,0.00012921389
g__Anurofeca,2.9322404e-05,0.0012675689
g__Anystis,4.400509e-08,1.7497528e-05
g__Aonides,1.3809811e-08,3.6286458e-06
g__Apatococcus,1.5736526e-06,0.00017549907
g__Aperostoma,4.406035e-09,1.7793939e-06
g__Aphanastoma,6.490753e-08,2.4265672e-05
g__Aphanizomenon,1.4616681e-05,0.00079432176
g__Aphanocapsa,3.389779e-07,4.7949514e-05
g__Aphanocephalus,2.327227e-09,8.82687e-07
g__Aphanochaete,1.8062606e-08,3.6473248e-06
g__Aphanolaimus,1.00734354e-07,1.5095484e-05
g__Aphanomyces,3.181826e-06,0.0002302598
g__Aphanonchus,8.1746027e-10,4.1946308e-07
g__Aphanostoma,2.4047617e-07,6.23585e-05
g__Aphanothece,5.0274355e-07,6.0654835e-05
g__Aphelenchoides,1.7202133e-06,0.00020207206
g__Aphelenchus,1.3901976e-06,0.00012353083
g__Aphelidium,6.501696e-06,0.00076225196
g__Aphrocallistes,5.624882e-10,2.8862937e-07
g__Aphrodita,2.5568704e-06,0.00064903125
g__Apibacter,2.754036e-05,0.003520608
g__Apicoporus,3.484887e-07,3.37696e-05
g__Apicystis,1.11480585e-08,2.7539181e-06
g__Apionsoma,1.2605789e-06,0.00016004016
g__Apiotrichum,7.5986827e-07,5.717603e-05
g__Apistobranchus,2.0464277e-06,0.0005101813
g__Apium,1.4940678e-09,7.6665043e-07
g__Aplanochytrium,0.0003583165,0.005780314
g__Aplidium,4.8328883e-07,0.00024023296
g__Aplysia,1.1714364e-07,6.0109873e-05
g__Aplysina,3.3513714e-08,1.1420215e-05
g__Apobryophyllum,8.164934e-09,1.8144036e-06
g__Apocarchesium,1.950164e-06,0.00036111535
g__Apocheiridium,6.3562555e-10,3.2615827e-07
g__Apocoleps,1.7151676e-07,2.181539e-05
g__Apocyclops,3.054559e-08,5.118013e-06
g__Apocynum,4.9678484e-10,2.5491502e-07
g__Apocyrtolophosis,2.9318854e-09,8.3343235e-07
g__Apodiophrys,2.8105254e-09,8.6138084e-07
g__Apofrontonia,6.8124134e-10,3.495651e-07
g__Apogastrostyla,1.9067775e-07,2.1469741e-05
g__Apokeronopsis,1.8605249e-06,0.00012750967
g__Apolemia,6.105981e-09,3.1331597e-06
g__Apomatus,8.5867224e-09,2.4457033e-06
g__Apophlaea,5.233401e-08,1.6588807e-05
g__Apophysomyces,3.3604115e-07,5.922655e-05
g__Aporcella,1.5237045e-09,5.5499146e-07
g__Apostasia,2.5469888e-08,1.26615e-05
g__Apostichopus,2.2430282e-09,9.4017827e-07
g__Apostrombidium,1.12793e-06,0.00017600608
g__Apotrachelocerca,1.2717766e-08,1.844435e-06
g__Aprutides,4.0550077e-10,2.0807445e-07
g__Apteria,5.645815e-08,1.4704333e-05
g__Apteryx,3.5546956e-09,1.0283103e-06
g__Aptinothrips,1.2546995e-07,3.2759297e-05
g__Apusomonas,6.673137e-06,0.00020383831
g__Aquabacterium,0.00031039203,0.009134134
g__Aquamicrobium,2.8020086e-06,0.00022013493
g__Aquanothrus,2.6411129e-09,1.3552333e-06
g__Aquaspirillum,3.1578278e-05,0.0011455487
g__Aquastella,3.419845e-07,6.274024e-05
g__Aquibacillus,7.729416e-09,1.5368175e-06
g__Aquibacter,0.00041259252,0.0044978387
g__Aquicella,0.0005496858,0.0038559653
g__Aquifex,0.00014080091,0.0082284445
g__Aquiflexum,1.411577e-06,0.00014135594
g__Aquihabitans,7.671398e-06,0.00013059152
g__Aquilaria,1.2238547e-06,0.00025047772
g__Aquimarina,0.00016825792,0.004935562
g__Aquimixticola,2.3845214e-08,3.9156575e-06
g__Aquimonas,5.0880557e-05,0.0012791223
g__Aquincola,1.7918386e-07,2.640314e-05
g__Aquipuribacter,6.6172515e-07,8.903032e-05
g__Aquisalimonas,5.776778e-07,8.241192e-05
g__Aquisalinus,2.754743e-07,5.0562445e-05
g__Aquisphaera,0.0002468873,0.003289414
g__Aquitalea,1.4031715e-05,0.0005200282
g__Arabella,9.337012e-09,3.3824867e-06
g__Arabidopsis,2.2939562e-06,0.00033094577
g__Arachidicoccus,4.5694796e-06,0.00025575273
g__Arachis,3.504022e-06,0.00037446537
g__Arachnocampa,1.7926638e-08,4.460127e-06
g__Arachnomyces,1.8198605e-08,5.4841566e-06
g__Arachnosphaera,1.742946e-05,0.001097116
g__Arachnula,3.547243e-07,4.3852815e-05
g__Araeosoma,3.0817e-08,1.3934743e-05
g__Aranciocystis,5.9536223e-08,8.6542395e-06
g__Araucaria,9.988073e-07,0.00034033487
g__Arboramoeba,3.1102056e-05,0.0016374857
g__Arca,2.3606626e-08,3.598983e-06
g__Arcanobacterium,8.194624e-05,0.0037147393
g__Arcella,3.852716e-06,0.00032528208
g__Archaeoglobus,2.1549884e-05,0.0037609146
g__Archaeomysis,1.5265503e-08,3.8987914e-06
g__Archaeorhizomyces,0.00066948665,0.022508014
g__Archaeospora,6.5949365e-08,7.061958e-06
g__Archaeperidinium,5.7282955e-06,0.0006921185
g__Archaias,5.6346877e-10,2.8913252e-07
g__Archangium,2.2699143e-07,2.6839527e-05
g__Archaphanostoma,8.796151e-07,0.00024581104
g__Archerella,1.0740509e-08,3.1854759e-06
g__Archidium,3.801722e-09,1.950776e-06
g__Archiloa,1.3161419e-07,3.567055e-05
g__Archilopsis,1.3934646e-08,3.1976545e-06
g__Archimonocelis,6.150109e-06,0.00080844405
g__Archinotodelphys,1.2862131e-07,4.504908e-05
g__Archoleptoneta,4.059342e-10,2.0829687e-07
g__Archotoplana,7.076732e-08,1.8843988e-05
g__Arcicella,1.1817068e-05,0.0004960128
g__Arcobacter,0.0026653418,0.024258997
g__Arcocellulus,2.1146589e-06,0.00012104728
g__Arcticibacter,0.0001087917,0.0031224769
g__Arcticiflavibacter,0.00016795394,0.003613557
g__Arcticotantulus,2.3034154e-07,5.1615865e-05
g__Arctodiaptomus,1.9093836e-08,5.161301e-06
g__Arctogeophilus,2.5261895e-09,9.1730374e-07
g__Arctotanais,1.943484e-08,7.053149e-06
g__Arcuospathidium,2.7521416e-08,4.2926144e-06
g__Arcuseries,3.4140946e-06,0.00048478096
g__Ardenticatena,2.6067764e-06,0.00071982807
g__Ardissonea,2.2858574e-08,3.816019e-06
g__Arenibacter,6.871307e-06,0.0009262334
g__Arenicella,0.002033498,0.02484424
g__Arenicola,1.938505e-07,5.9489113e-05
g__Arenimonas,0.0009739091,0.0058659823
g__Arenitalea,2.1419889e-07,2.428285e-05
g__Argas,4.6503974e-09,2.1311937e-06
g__Argestigens,8.0329805e-08,1.0808736e-05
g__Argizala,1.3074706e-09,4.9019604e-07
g__Argonemertes,3.5174835e-08,1.0513049e-05
g__Argulus,2.0222772e-09,5.215802e-07
g__Arhodomonas,1.054382e-05,0.001908508
g__Arhynchite,6.7293554e-06,0.0010907208
g__Arhythmorhynchus,7.467789e-09,2.566815e-06
g__Aricidea,3.0648198e-07,9.662788e-05
g__Aridibacter,0.00011553313,0.0014474468
g__Aristeomorpha,2.5216667e-09,9.1771255e-07
g__Aristerostoma,3.6966494e-06,0.00026071136
g__Aristeus,3.8770115e-10,1.9894094e-07
g__Aristonerilla,1.0574087e-06,0.00039151727
g__Arkaya,2.648677e-07,4.00284e-05
g__Armadillogorgia,9.203332e-07,0.00017298675
g__Armandia,1.8415706e-08,2.8743966e-06
g__Armatimonas,0.00013153741,0.0017430359
g__Armillaria,3.384349e-08,6.272828e-06
g__Armillifer,4.818473e-10,2.472501e-07
g__Arnoldiella,1.2179728e-06,0.00019617133
g__Aromatoleum,6.932304e-09,2.1338153e-06
g__Arorathrips,1.3205564e-09,6.7761664e-07
g__Arrawaria,4.1507326e-09,2.1298638e-06
g__Arsenicibacter,8.072699e-06,0.0011143915
g__Arsenicicoccus,7.2789962e-06,0.0007645833
g__Arsenicitalea,2.5101224e-06,0.00010339074
g__Arsenophonus,8.20706e-06,0.001673776
g__Arsukibacterium,9.989833e-07,0.00019588976
g__Artedidraco,5.2748894e-10,2.706702e-07
g__Artemia,3.72047e-07,0.000113263304
g__Artemisia,6.9229573e-06,0.0012212187
g__Arthrinium,3.0603204e-08,8.3032e-06
g__Arthrobacter,0.000491144,0.009533144
g__Arthrobotrys,2.4753547e-07,9.775761e-05
g__Arthrographis,1.0542796e-07,2.6957661e-05
g__Arthronema,6.714059e-06,0.0011499606
g__Arthrospira,9.681851e-07,0.00016276317
g__Artostrobus,2.34267e-06,0.0002816038
g__Arundinula,2.0407954e-08,1.0471926e-05
g__Arvibacter,3.1033533e-08,4.174021e-06
g__Asaccharobacter,1.8435759e-07,1.9864723e-05
g__Asaccharospora,5.2488684e-07,5.7473124e-05
g__Asaia,2.958748e-05,0.0038088437
g__Asajirella,1.6567188e-09,6.183525e-07
g__Asanoa,2.6886094e-06,0.00012885006
g__Asaphidion,1.1798448e-09,6.054133e-07
g__Asbestopluma,1.6608613e-08,4.842898e-06
g__Ascampbelliella,2.6282795e-08,6.0312045e-06
g__Ascidia,2.1453069e-07,6.643904e-05
g__Ascidiaceihabitans,0.0009751005,0.009494706
g__Ascidianibacter,9.762824e-08,1.3368824e-05
g__Ascidiella,1.2430296e-08,2.606719e-06
g__Ascidiimonas,8.997075e-06,0.0007075473
g__Ascobolus,1.6768608e-06,0.00017867915
g__Ascobulla,3.818841e-09,1.5206818e-06
g__Ascogregarina,7.928052e-07,6.737055e-05
g__Ascoidea,9.626239e-10,3.4928414e-07
g__Ascolaimus,3.513855e-07,8.282964e-05
g__Ascosacculus,9.46071e-09,4.6450155e-06
g__Ascotaiwania,5.4646033e-08,7.9631145e-06
g__Ascotricha,5.1908987e-06,0.0005805082
g__Ascozonus,1.6286108e-09,8.3568847e-07
g__Asellus,3.8733285e-07,3.3477823e-05
g__Asemesthes,4.070654e-10,2.0887731e-07
g__Asetocalamyzas,4.1462012e-10,2.1275386e-07
g__Asiaticobdella,8.404338e-10,4.3125146e-07
g__Asinibacterium,1.5711932e-05,0.0007392805
g__Asiopsocus,7.225876e-10,3.707811e-07
g__Asiraca,5.508224e-10,2.826433e-07
g__Askenasia,2.3198745e-06,0.00023306464
g__Asparagopsis,1.11541425e-07,2.8575227e-05
g__Asparagus,1.4978518e-07,5.8231206e-05
g__Aspergillus,0.00016084294,0.0074046575
g__Aspidiophorus,1.9354431e-05,0.00096438284
g__Aspidisca,9.4047595e-05,0.003066701
g__Aspidosiphon,3.5718853e-07,7.858461e-05
g__Asplanchna,2.348482e-08,7.292885e-06
g__Assulina,3.1949673e-07,3.2392083e-05
g__Astacoides,1.9210962e-08,5.7541843e-06
g__Astatumen,1.8856241e-08,9.462768e-06
g__Astericola,3.2213063e-09,1.6529477e-06
g__Asterionella,4.1241336e-07,0.00010046707
g__Asterionellopsis,1.495896e-06,0.00022392713
g__Asternoseius,4.2350514e-09,1.74315e-06
g__Asterocarpa,3.584085e-08,6.547199e-06
g__Asterocheres,1.607809e-07,3.4278866e-05
g__Asterochloris,6.79539e-08,2.1334554e-05
g__Asterocladon,7.425064e-10,3.8100202e-07
g__Asterococcus,1.3135564e-08,2.6783196e-06
g__Asterodiscus,2.5934153e-09,8.328752e-07
g__Asteroleplasma,0.000373358,0.00677432
g__Asteromenia,4.3952104e-09,1.0420887e-06
g__Asteromphalus,1.2337215e-06,0.00019470912
g__Asteronyx,6.8505057e-10,3.5151973e-07
g__Asteroplanus,2.8755654e-08,1.16510255e-05
g__Asterosiphon,1.1547341e-09,5.9252824e-07
g__Asthenosoma,2.1702402e-08,1.1136144e-05
g__Asticcacaulis,0.00023473833,0.0029954764
g__Astomonema,7.247734e-06,0.0014600938
g__Astomus,3.5437673e-09,1.6151367e-06
g__Astreptonema,6.626797e-09,2.0057398e-06
g__Astreptosyllis,1.1226485e-09,5.760642e-07
g__Astropecten,2.300123e-09,8.507188e-07
g__Astrosphaera,0.0001222422,0.004461818
g__Astrosphaeriella,2.0534678e-09,8.280668e-07
g__Astrosporangium,2.3541258e-09,7.28298e-07
g__Astrotorhynchus,3.236324e-09,9.72642e-07
g__Astyanax,5.620972e-07,0.00022242943
g__Atelura,4.23156e-08,1.601828e-05
g__Athalassotoga,2.5319468e-07,0.0001299217
g__Athelges,7.206783e-08,1.4494235e-05
g__Athelia,5.178972e-09,1.5077284e-06
g__Athoracophorus,2.9266902e-08,7.509325e-06
g__Atkinsiella,1.5515429e-06,9.9116e-05
g__Atlantapseudes,1.2453324e-09,4.5769684e-07
g__Atlantibacter,9.841505e-09,3.2059886e-06
g__Atolla,4.9363933e-07,0.00015033793
g__Atopobacter,5.7397984e-09,1.6488964e-06
g__Atopobium,0.0018500282,0.017885234
g__Atopococcus,6.4713964e-07,8.8938476e-05
g__Atopospira,9.4303175e-08,4.2820207e-05
g__Atopostipes,0.0004108457,0.007377334
g__Atoxoplasma,1.177435e-08,4.273403e-06
g__Atractides,7.039704e-09,3.6122806e-06
g__Atractiella,5.8175477e-08,1.6677011e-05
g__Atractomorpha,1.992766e-08,4.7130275e-06
g__Atractophora,2.8938844e-08,1.0416061e-05
g__Atractos,7.6586415e-10,3.9298757e-07
g__Atractospora,3.776521e-09,1.4441905e-06
g__Atrichum,5.2926956e-09,2.2556658e-06
g__Atrina,3.6954427e-07,5.1042425e-05
g__Atriofronta,5.0579442e-06,0.0005714114
g__Atropacarus,5.0440416e-09,1.5583448e-06
g__Atta,8.718825e-10,4.4738874e-07
g__Attelabus,5.2183574e-10,2.6776937e-07
g__Attheya,3.993409e-05,0.002233436
g__Attheyella,7.2560975e-09,2.443937e-06
g__Atypoides,7.685764e-10,3.9437933e-07
g__Auchenoplax,8.151599e-09,1.3920529e-06
g__Audouinella,2.4031928e-07,2.9231001e-05
g__Auerbachia,1.2642646e-08,5.636022e-06
g__Augeneriella,7.139619e-10,3.6635498e-07
g__Aulacantha,7.0985317e-07,0.00029346146
g__Aulacobolus,2.1372653e-09,1.0966941e-06
g__Aulacodiscus,9.178618e-08,1.36210465e-05
g__Aulacoseira,1.629448e-05,0.0015668218
g__Aulactinia,7.762133e-09,2.4707251e-06
g__Auloceros,2.3443953e-08,1.2029786e-05
g__Aulographis,2.8389993e-08,6.760586e-06
g__Aulolaimus,4.1068596e-08,1.2254412e-05
g__Auloscena,4.2714498e-07,4.7254125e-05
g__Aulosphaera,7.3837923e-06,0.001406119
g__Aurantiacicella,7.1975364e-08,1.0102829e-05
g__Auranticordis,8.015107e-09,2.4230796e-06
g__Aurantimicrobium,9.643072e-06,0.000506357
g__Aurantimonas,2.8865368e-06,0.000119655975
g__Aurantiochytrium,1.3575155e-07,4.5828878e-05
g__Aurantivirga,0.00051755324,0.008090668
g__Auraticoccus,9.080437e-08,2.16276e-05
g__Aurearena,2.3480663e-07,4.0066763e-05
g__Aureibacillus,2.3939936e-07,1.6741418e-05
g__Aureibacter,2.2231923e-06,0.00027639142
g__Aureicoccus,4.5546254e-05,0.0011641697
g__Aureimarina,1.4475151e-05,0.00076032797
g__Aureimonas,8.363071e-05,0.002356073
g__Aureisphaera,2.3900448e-05,0.001300116
g__Aureispira,0.0002576294,0.00344577
g__Aureitalea,8.447645e-06,0.00026552397
g__Aureivirga,9.085598e-06,0.0016726303
g__Aurelia,4.788988e-08,1.08667455e-05
g__Aureobasidium,4.2457083e-07,0.000113492046
g__Aureococcus,0.0001972171,0.005048533
g__Aureoumbra,1.4622234e-05,0.0033130082
g__Auricula,1.4000264e-09,5.410449e-07
g__Auricularia,6.033686e-07,7.6087934e-05
g__Aurigamonas,2.5496374e-07,4.5604495e-05
g__Aurila,1.4841424e-09,7.615574e-07
g__Auriscalpium,1.47266155e-08,2.455946e-06
g__Auritidibacter,3.734872e-06,0.0011533686
g__Aurospio,1.9383542e-06,0.00030669745
g__Austradenopharynx,1.0956214e-08,1.8206703e-06
g__Australocricus,1.7326278e-09,8.890626e-07
g__Australomimetus,1.2783307e-09,6.559493e-07
g__Australoonops,1.8698039e-09,6.8771845e-07
g__Australothrips,4.846627e-09,2.2936083e-06
g__Austrobdella,1.974904e-09,5.86164e-07
g__Austrocroce,2.867143e-08,1.4322081e-05
g__Austrodapus,2.448218e-08,1.19934575e-05
g__Austrofundulus,2.2031436e-06,0.00049617543
g__Austroglycyphagus,1.5723219e-09,4.885957e-07
g__Austrognatharia,1.9528783e-07,5.3931344e-05
g__Austrognathia,4.8618386e-07,4.960754e-05
g__Austromacrostomum,5.7983516e-09,2.9753057e-06
g__Austroniscus,3.559438e-09,1.8264531e-06
g__Austrorhynchus,3.3984375e-07,8.6536995e-05
g__Austrotaxus,9.860989e-10,3.6672398e-07
g__Austwickia,2.0833704e-09,8.4218846e-07
g__Automate,1.2065516e-08,2.9370237e-06
g__Auxenochlorella,5.08288e-07,0.00016115031
g__Auxis,1.6706428e-09,6.267783e-07
g__Avagina,7.18293e-05,0.0046323217
g__Avibacterium,1.574376e-05,0.0020157841
g__Axinella,7.927183e-08,1.9840278e-05
g__Axiokebuita,5.4830416e-09,2.8135112e-06
g__Axiopsis,7.5536654e-08,1.9105302e-05
g__Axonolaimus,6.4307255e-06,0.00044296597
g__Axos,2.0430316e-06,0.0007532741
g__Azadinium,4.162614e-05,0.0010679059
g__Azoarcus,6.108319e-05,0.0032387716
g__Azohydromonas,2.5976512e-06,0.00014335179
g__Azolla,2.0452203e-08,6.255556e-06
g__Azomonas,9.792923e-07,8.9603374e-05
g__Azonexus,5.3208023e-06,0.0002703016
g__Azorhizobium,5.3014883e-06,0.00027452206
g__Azospira,5.3967495e-05,0.0024830129
g__Azospirillum,0.00017259628,0.0036641401
g__Azotobacter,1.6771264e-05,0.00054855464
g__Azovibrio,8.22513e-06,0.00031904868
g__Azumiobodo,5.7381854e-08,1.2229393e-05
g__Azygocypridina,4.5896317e-10,2.355076e-07
g__Babamunida,6.038989e-10,3.098784e-07
g__Babesia,7.4896866e-07,5.8905887e-05
g__Baccalaureus,5.7405086e-10,2.9456248e-07
g__Bacidina,2.6354206e-08,5.2010973e-06
g__Bacillaria,1.386538e-07,1.8776702e-05
g__Bacillicladium,4.7790616e-10,2.452278e-07
g__Bacillidium,9.783743e-08,3.0574844e-05
g__Bacillus,0.008974413,0.06381987
g__Backusella,1.0978768e-08,3.184265e-06
g__Bacterioplanes,1.4802775e-07,1.6761169e-05
g__Bacteriovorax,0.00020490702,0.0035272767
g__Bacteroides,0.067976594,0.15672956
g__Bacterosira,3.0779912e-09,8.020773e-07
g__Badhamia,1.5081001e-07,7.2279014e-05
g__Baeomyces,3.5665495e-09,1.307613e-06
g__Baeospora,1.4730244e-08,5.8062624e-06
g__Baetis,1.2444853e-08,4.366813e-06
g__Bagliettoa,8.1364826e-10,2.9525256e-07
g__Bahusakala,1.4182005e-07,4.3007272e-05
g__Baia,2.5348534e-06,0.00017892157
g__Baicalellia,3.5439919e-06,0.000638068
g__Bairdia,1.4970123e-09,7.681613e-07
g__Balamuthia,1.3565391e-05,0.0014899577
g__Balanoglossus,1.8907411e-07,2.5929367e-05
g__Balanophora,2.5369857e-08,4.9472483e-06
g__Balantidium,3.481228e-05,0.0012098235
g__Balaustium,5.1644498e-09,2.3673297e-06
g__Baldwinema,4.4108117e-09,1.8219035e-06
g__Balechina,6.337624e-08,9.343461e-06
g__Balgetia,2.2708844e-07,0.000108345404
g__Balionemertes,5.983706e-07,0.00025826754
g__Ballia,2.8353013e-09,7.4678377e-07
g__Balliopsis,1.2847921e-07,1.9367759e-05
g__Balneatrix,6.0809925e-05,0.0039140424
g__Balneicella,4.620477e-09,1.3999356e-06
g__Balneola,0.0007276563,0.011095538
g__Balsamia,2.757875e-08,1.2222539e-05
g__Bandonia,9.448298e-07,0.000350426
g__Bangia,1.9925058e-06,0.0002458907
g__Bangiopsis,2.9601135e-06,0.00036453258
g__Bankia,2.3072195e-08,9.790213e-06
g__Bannoa,5.9456156e-09,2.190986e-06
g__Bannozyma,1.0770316e-09,3.944641e-07
g__Barantolla,1.6601883e-06,0.00024179542
g__Barbatia,2.8563273e-08,4.474894e-06
g__Barbatosphaeria,1.2127745e-06,0.00029605554
g__Barbatospora,6.2250265e-08,2.343202e-05
g__Bardeliella,4.3322455e-08,1.01151145e-05
g__Barentsia,2.7913222e-06,0.00023087322
g__Bargmannia,2.803248e-08,6.973684e-06
g__Bariatricus,4.4817838e-07,8.347845e-05
g__Barnea,8.6522437e-07,0.000121202575
g__Barnesiella,0.0015635645,0.010392996
g__Barnettozyma,1.7346056e-06,0.00013906557
g__Barranca,1.1899489e-09,6.10598e-07
g__Barrientosiimonas,1.9816386e-07,2.6587239e-05
g__Barssia,2.4273826e-08,1.2455619e-05
g__Bartonella,0.00010482313,0.0061349575
g__Baseodiscus,4.5066453e-09,1.9835577e-06
g__Basfia,6.178693e-07,8.6738844e-05
g__Basicladia,8.225758e-08,2.7193371e-05
g__Basidioascus,5.4890517e-08,8.121595e-06
g__Basidiobolus,2.2663974e-06,0.00025008668
g__Basilea,9.331355e-08,1.619035e-05
g__Basipetospora,1.5041268e-09,7.7181204e-07
g__Basiria,3.3651524e-08,6.0115894e-06
g__Bastiania,1.0041218e-08,2.902957e-06
g__Bathochordaeus,4.0897356e-07,0.00011631128
g__Bathyberthella,1.41597285e-08,2.9794548e-06
g__Bathycoccus,2.917744e-05,0.001431844
g__Bathydoris,9.808659e-09,3.5789883e-06
g__Bathyeurystomina,7.034948e-06,0.0010366429
g__Bathyglycinde,6.316707e-10,3.2412896e-07
g__Bathykurila,7.104953e-10,3.6457615e-07
g__Bathylaimus,1.720782e-05,0.0017195557
g__Bathymargarites,4.1927364e-10,2.1514172e-07
g__Bathypalaemonella,2.173345e-08,1.1152077e-05
g__Bathypecten,5.850748e-08,1.1398178e-05
g__Bathyvermilia,1.106173e-08,2.2025615e-06
g__Batophora,5.8945265e-08,1.8921468e-05
g__Batrachochytrium,1.3282611e-08,2.7228969e-06
g__Batrachospermum,4.4480663e-07,3.597862e-05
g__Baudoinia,2.750621e-09,1.4114252e-06
g__Bauldia,0.000499752,0.0027255414
g__Bavariicoccus,1.0853337e-05,0.0013244299
g__Bazzania,1.0378248e-09,5.325387e-07
g__Bdallophytum,8.501276e-09,3.0948559e-06
g__Bdellocephala,1.7488512e-08,6.658896e-06
g__Bdellodes,8.189115e-09,1.9704955e-06
g__Bdelloura,1.0709892e-08,4.4668454e-06
g__Bdellovibrio,0.0010831787,0.0067354054
g__Beatricesphaera,2.7047227e-08,1.3264924e-05
g__Beauveria,2.1041109e-09,1.0796816e-06
g__Bebaiotes,5.508224e-10,2.826433e-07
g__Beckiella,3.9069234e-10,2.0047581e-07
g__Beduini,1.0607586e-06,0.00026604385
g__Beduinibacterium,3.6235653e-07,8.189281e-05
g__Beella,3.82063e-09,1.2072836e-06
g__Beggiatoa,2.4101719e-05,0.0018505668
g__Beijerinckia,6.3646658e-06,0.00033479196
g__Beklemischeviella,3.5262477e-08,7.0048304e-06
g__Beklemishevia,1.1606852e-08,3.0846559e-06
g__Belgica,3.0005097e-06,0.00028333665
g__Belisarius,1.6154489e-09,8.289346e-07
g__Bellerochea,2.80257e-09,1.1514643e-06
g__Belliella,9.064912e-07,0.00010060954
g__Bellilinea,1.6301678e-05,0.00059774163
g__Belnapia,3.872574e-06,0.00018392452
g__Belonolaimus,5.274523e-10,2.7065138e-07
g__Bembidion,3.291645e-09,7.785313e-07
g__Bembix,2.581863e-09,1.3248304e-06
g__Benedenia,7.495317e-09,2.5731288e-06
g__Benoinyssus,1.2617065e-07,2.8784683e-05
g__Bensingtonia,6.4606644e-07,8.174521e-05
g__Bentheogennema,3.8185402e-10,1.9594061e-07
g__Bentheuphausia,6.2831713e-09,2.1301485e-06
g__Bergeriella,7.4778605e-08,1.9944613e-05
